user_id,username,frequency,avg_message_length,total_messages,url_ratio,repetition_ratio,time_in_channel,suspicious_links,generic_name,username_length,has_numbers,has_underscore,numeric_ratio,uppercase_ratio,special_char_count,is_bot
6679591,Aleko567,0.04081632653061224,15.0,2,0.0,1.0,49,0,0,8,1,0,0.375,0.125,0,0
61578678,yoshy912,0.024,72.33333333333333,3,0.0,1.0,125,0,0,8,1,0,0.375,0.0,0,0
81728471,ddu10,0.057692307692307696,61.166666666666664,12,0.9166666666666666,2.0,208,0,0,5,1,0,0.4,0.0,0,1
72785426,mathiasss19p,0.02,12.5,2,0.0,1.0,100,0,0,12,1,0,0.16666666666666666,0.0,0,0
31905889,yNovaaa,0.09361702127659574,16.954545454545453,22,0.0,5.5,235,0,0,7,0,0,0.0,0.14285714285714285,0,0
76095334,ZYTROMEX,0.013574660633484163,21.666666666666668,3,0.0,1.5,221,0,0,8,0,0,0.0,1.0,0,0
79464041,quizlette72837991,0.014705882352941176,48.0,2,0.0,1.0,136,0,0,17,1,0,0.47058823529411764,0.0,0,0
35456643,lkzdesordenado,0.009523809523809525,28.0,1,0.0,1.0,105,0,0,14,0,0,0.0,0.0,0,0
60214532,juancito_223,0.04285714285714286,12.0,3,0.0,1.5,70,0,0,12,1,1,0.25,0.0,1,0
29486121,chupeton25,0.015503875968992248,11.5,2,0.0,1.0,129,0,0,10,1,0,0.2,0.0,0,0
4449286,TA_Nacho,0.022222222222222223,11.0,1,0.0,1.0,45,0,0,8,0,1,0.0,0.375,1,0
33748670,ale1839,0.025,20.333333333333332,3,0.0,1.5,120,0,0,7,1,0,0.5714285714285714,0.0,0,0
52666361,Taum0x,0.033707865168539325,20.333333333333332,3,0.0,1.5,89,0,0,6,1,0,0.16666666666666666,0.16666666666666666,0,0
53629746,kiara_mel,0.45555555555555555,16.670731707317074,82,0.0,3.4166666666666665,180,0,0,9,0,1,0.0,0.0,1,0
31847553,raiders567,0.05384615384615385,19.285714285714285,7,0.0,2.3333333333333335,130,0,0,10,1,0,0.3,0.0,0,0
53889125,neymar_1711,0.005405405405405406,6.0,1,0.0,1.0,185,0,0,11,1,1,0.36363636363636365,0.0,1,0
31994924,Labandejamktt,0.017857142857142856,75.0,1,1.0,1.0,56,0,0,13,0,0,0.0,0.07692307692307693,0,1
31482932,WiZzard_07,0.046296296296296294,20.4,5,0.0,2.5,108,0,0,10,1,1,0.2,0.2,1,0
32472229,elmatapetes22,0.345679012345679,19.464285714285715,56,0.0,1.435897435897436,162,0,0,13,1,0,0.15384615384615385,0.0,0,0
54657442,PabloCostaa,0.37,42.83783783783784,37,0.7027027027027027,6.166666666666667,100,0,0,11,0,0,0.0,0.18181818181818182,0,1
29493529,bojakbgta,0.006578947368421052,18.0,1,0.0,1.0,152,0,0,9,0,0,0.0,0.0,0,0
63534649,Lautaro_RBL,0.11538461538461539,62.666666666666664,15,1.0,7.5,130,0,0,11,0,1,0.0,0.36363636363636365,1,1
79548796,dragonmaster98,0.031007751937984496,129.75,4,0.75,2.0,129,0,0,14,1,0,0.14285714285714285,0.0,0,1
56338145,sofiii11pp,0.5652173913043478,38.02564102564103,39,1.0,19.5,69,0,0,10,1,0,0.2,0.0,0,1
40160956,fergv07,0.08759124087591241,52.75,12,0.75,4.0,137,0,0,7,1,0,0.2857142857142857,0.0,0,1
32435681,Lukita_l94,0.02247191011235955,58.5,4,0.0,1.3333333333333333,178,0,0,10,1,1,0.2,0.1,1,0
39359530,kashtiratebita,0.014925373134328358,18.0,1,0.0,1.0,67,0,0,14,0,0,0.0,0.0,0,0
51625296,jeffer_504,0.038834951456310676,15.5,4,0.0,1.3333333333333333,103,0,0,10,1,1,0.3,0.0,1,0
22381945,MrjuiceGOD,0.030303030303030304,20.0,1,0.0,1.0,33,0,0,10,0,0,0.0,0.4,0,0
40416924,Miguelvaldez503,0.013605442176870748,21.5,2,0.0,1.0,147,0,0,15,1,0,0.2,0.06666666666666667,0,0
50077583,Mvnuu_07,0.029850746268656716,9.0,2,0.0,1.0,67,0,0,8,1,1,0.25,0.125,1,0
31994924,Labandejamktt,0.017857142857142856,75.0,1,1.0,1.0,56,0,0,13,0,0,0.0,0.07692307692307693,0,1
22635453,Yahir_rios12,0.006369426751592357,18.0,1,0.0,1.0,157,0,0,12,1,1,0.16666666666666666,0.08333333333333333,1,0
56114003,david9990a,0.2288135593220339,84.74074074074075,27,1.0,3.857142857142857,118,0,0,10,1,0,0.4,0.0,0,1
79462859,BorTeXx28,0.005050505050505051,26.0,1,0.0,1.0,198,0,0,9,1,0,0.2222222222222222,0.3333333333333333,0,0
35388438,jul3r,0.04032258064516129,172.2,5,0.0,1.0,124,0,0,5,1,0,0.2,0.0,0,0
14571583,alevidallet,0.00819672131147541,61.0,1,1.0,1.0,122,0,0,11,0,0,0.0,0.0,0,1
31994924,Labandejamktt,0.017857142857142856,75.0,1,1.0,1.0,56,0,0,13,0,0,0.0,0.07692307692307693,0,1
10046257,sebasguti08,0.014925373134328358,96.0,1,1.0,1.0,67,0,0,11,1,0,0.18181818181818182,0.0,0,1
79775866,Vntonella,0.08571428571428572,14.0,3,0.0,3.0,35,0,0,9,0,0,0.0,0.1111111111111111,0,0
37826004,xDragoXD,0.004739336492890996,19.0,1,0.0,1.0,211,0,0,8,0,0,0.0,0.375,0,0
50501798,LAZARO_009,5.4,21.77777777777778,27,0.0,1.173913043478261,5,0,0,10,1,1,0.3,0.6,1,0
37947487,lingan_lv,0.3333333333333333,37.6,5,0.0,1.25,15,0,0,9,0,1,0.0,0.0,1,0
58893865,Adomernosketti22,0.03398058252427184,19.714285714285715,7,0.0,1.0,206,0,0,16,1,0,0.125,0.0625,0,0
56114003,david9990a,0.2288135593220339,84.74074074074075,27,1.0,3.857142857142857,118,0,0,10,1,0,0.4,0.0,0,1
43339606,gonzalitomg,0.03888888888888889,27.0,7,0.0,3.5,180,0,0,11,0,0,0.0,0.0,0,0
52556355,RenatalvsMatiasRecalt,0.2087912087912088,76.15789473684211,19,0.7368421052631579,1.1176470588235294,91,0,0,21,0,0,0.0,0.14285714285714285,0,1
56497061,lucyflv,0.015625,18.0,2,0.5,1.0,128,0,0,7,0,0,0.0,0.0,0,0
52556355,RenatalvsMatiasRecalt,0.2087912087912088,76.15789473684211,19,0.7368421052631579,1.1176470588235294,91,0,0,21,0,0,0.0,0.14285714285714285,0,1
56114003,david9990a,0.2288135593220339,84.74074074074075,27,1.0,3.857142857142857,118,0,0,10,1,0,0.4,0.0,0,1
28441124,Lara_1997,0.008547008547008548,18.0,1,0.0,1.0,117,0,0,9,1,1,0.4444444444444444,0.1111111111111111,1,0
69525985,legendsss1888,0.06896551724137931,18.0,6,0.0,6.0,87,0,0,13,1,0,0.3076923076923077,0.0,0,0
10046257,sebasguti08,0.014925373134328358,96.0,1,1.0,1.0,67,0,0,11,1,0,0.18181818181818182,0.0,0,1
40160956,fergv07,0.08759124087591241,52.75,12,0.75,4.0,137,0,0,7,1,0,0.2857142857142857,0.0,0,1
65851049,juanx_88,0.0048543689320388345,6.0,1,0.0,1.0,206,0,0,8,1,1,0.25,0.0,1,0
4943919,Bautii777,0.03875968992248062,16.6,5,0.0,1.25,129,0,0,9,1,0,0.3333333333333333,0.1111111111111111,0,0
45592983,pabnunezr,0.08695652173913043,18.0,2,0.0,2.0,23,0,0,9,0,0,0.0,0.0,0,0
81728471,ddu10,0.057692307692307696,61.166666666666664,12,0.9166666666666666,2.0,208,0,0,5,1,0,0.4,0.0,0,1
63534649,Lautaro_RBL,0.11538461538461539,62.666666666666664,15,1.0,7.5,130,0,0,11,0,1,0.0,0.36363636363636365,1,1
51863470,Colapingoo,0.3953488372093023,17.941176470588236,17,0.0,3.4,43,0,0,10,0,0,0.0,0.1,0,0
41684695,yellowdino,0.03305785123966942,17.0,4,0.0,1.3333333333333333,121,0,0,10,0,0,0.0,0.0,0,0
34867780,mceseteo,0.004273504273504274,7.0,1,0.0,1.0,234,0,0,8,0,0,0.0,0.0,0,0
60847857,naayy_2,0.03571428571428571,12.0,1,0.0,1.0,28,0,0,7,1,1,0.14285714285714285,0.0,1,0
31994924,Labandejamktt,0.017857142857142856,75.0,1,1.0,1.0,56,0,0,13,0,0,0.0,0.07692307692307693,0,1
77653950,AlexaRamoa,0.037383177570093455,25.0,4,0.0,4.0,107,0,0,10,0,0,0.0,0.2,0,0
81472399,MPRT16,0.061452513966480445,21.363636363636363,11,0.0,1.8333333333333333,179,0,0,6,1,0,0.3333333333333333,0.6666666666666666,0,0
32982024,inakiii1,0.023809523809523808,36.666666666666664,3,0.0,1.0,126,0,0,8,1,0,0.125,0.0,0,0
68515888,toant12,0.16666666666666666,4.5,2,0.0,1.0,12,0,0,7,1,0,0.2857142857142857,0.0,0,0
79420856,Emme6,0.02702702702702703,40.0,2,0.0,1.0,74,0,0,5,1,0,0.2,0.2,0,0
8487464,alerips,0.007518796992481203,18.0,1,0.0,1.0,133,0,0,7,0,0,0.0,0.0,0,0
77943541,gabodxv,0.12142857142857143,18.294117647058822,17,0.0,4.25,140,0,0,7,0,0,0.0,0.0,0,0
57851763,esneiderromero44,0.23809523809523808,19.8,15,0.0,2.5,63,0,0,16,1,0,0.125,0.0,0,0
43820752,bautialeman70,0.016129032258064516,21.0,1,0.0,1.0,62,0,0,13,1,0,0.15384615384615385,0.0,0,0
26288990,Diegomontiel,0.38181818181818183,146.87301587301587,63,0.5714285714285714,10.5,165,0,0,12,0,0,0.0,0.08333333333333333,0,0
14571583,alevidallet,0.00819672131147541,61.0,1,1.0,1.0,122,0,0,11,0,0,0.0,0.0,0,1
45762373,elhenry06,0.03418803418803419,18.0,4,0.0,4.0,117,0,0,9,1,0,0.2222222222222222,0.0,0,0
54657442,PabloCostaa,0.37,42.83783783783784,37,0.7027027027027027,6.166666666666667,100,0,0,11,0,0,0.0,0.18181818181818182,0,1
40160956,fergv07,0.08759124087591241,52.75,12,0.75,4.0,137,0,0,7,1,0,0.2857142857142857,0.0,0,1
51101662,SanTyy000,0.011494252873563218,18.0,1,0.0,1.0,87,0,0,9,1,0,0.3333333333333333,0.2222222222222222,0,0
63776123,fran_bocajr20,0.13131313131313133,17.923076923076923,13,0.0,3.25,99,0,0,13,1,1,0.15384615384615385,0.0,1,0
35756232,SpaceCowboy123,0.01694915254237288,100.0,1,0.0,1.0,59,0,0,14,1,0,0.21428571428571427,0.14285714285714285,0,0
48997988,KASHI_292,0.05555555555555555,62.0,1,1.0,1.0,18,0,0,9,1,1,0.3333333333333333,0.5555555555555556,1,1
45507440,aaltamirano93,0.004219409282700422,25.0,1,0.0,1.0,237,0,0,13,1,0,0.15384615384615385,0.0,0,0
52324797,micaelafzz28,0.1493212669683258,13.606060606060606,33,0.0,1.064516129032258,221,0,0,12,1,0,0.16666666666666666,0.0,0,0
14571583,alevidallet,0.00819672131147541,61.0,1,1.0,1.0,122,0,0,11,0,0,0.0,0.0,0,1
34817932,kai_from_hawai22,0.007042253521126761,26.0,1,0.0,1.0,142,0,0,16,1,1,0.125,0.0,2,0
7429242,Dik3r,0.011428571428571429,18.0,2,0.0,2.0,175,0,0,5,1,0,0.2,0.2,0,0
20117896,ryo7k,0.021834061135371178,18.0,5,0.0,5.0,229,0,0,5,1,0,0.2,0.0,0,0
64764396,benjiespin,0.7647058823529411,53.23076923076923,13,1.0,6.5,17,0,0,10,0,0,0.0,0.0,0,1
14571583,alevidallet,0.00819672131147541,61.0,1,1.0,1.0,122,0,0,11,0,0,0.0,0.0,0,1
52556355,RenatalvsMatiasRecalt,0.2087912087912088,76.15789473684211,19,0.7368421052631579,1.1176470588235294,91,0,0,21,0,0,0.0,0.14285714285714285,0,1
40935970,iaaan7,0.1111111111111111,18.0,1,0.0,1.0,9,0,0,6,1,0,0.16666666666666666,0.0,0,0
48426994,celisitoo,0.029411764705882353,10.0,1,0.0,1.0,34,0,0,9,0,0,0.0,0.0,0,0
816798,bl4ck9,0.045454545454545456,11.0,1,0.0,1.0,22,0,0,6,1,0,0.3333333333333333,0.0,0,0
3283329,walter_s1o,0.06598984771573604,25.53846153846154,13,0.23076923076923078,3.25,197,0,0,10,1,1,0.1,0.0,1,0
54657442,PabloCostaa,0.37,42.83783783783784,37,0.7027027027027027,6.166666666666667,100,0,0,11,0,0,0.0,0.18181818181818182,0,1
42595712,isaac_o13,0.25,35.5,2,0.0,1.0,8,0,0,9,1,1,0.2222222222222222,0.0,1,0
38174538,BARILOCHE12,0.125,24.0,1,0.0,1.0,8,0,0,11,1,0,0.18181818181818182,0.8181818181818182,0,0
48997988,KASHI_292,0.05555555555555555,62.0,1,1.0,1.0,18,0,0,9,1,1,0.3333333333333333,0.5555555555555556,1,1
31795878,daniel_lemmon,0.015384615384615385,18.0,3,0.0,3.0,195,0,0,13,0,1,0.0,0.0,1,0
31994924,Labandejamktt,0.017857142857142856,75.0,1,1.0,1.0,56,0,0,13,0,0,0.0,0.07692307692307693,0,1
31594874,ChupaOrtos,0.17647058823529413,10.733333333333333,15,0.0,2.142857142857143,85,0,0,10,0,0,0.0,0.2,0,0
31924543,santilo15,0.09090909090909091,18.0,4,0.0,4.0,44,0,0,9,1,0,0.2222222222222222,0.0,0,0
5538727,Tincho15,0.024390243902439025,39.0,1,0.0,1.0,41,0,0,8,1,0,0.25,0.125,0,0
79450966,JeffersonLC,0.03333333333333333,12.0,2,0.0,1.0,60,0,0,11,0,0,0.0,0.2727272727272727,0,0
10010230,YoelArlia,0.9090909090909091,19.8,10,0.0,2.0,11,0,0,9,0,0,0.0,0.2222222222222222,0,0
80626074,ambs2084,0.03333333333333333,53.0,3,1.0,3.0,90,0,0,8,1,0,0.5,0.0,0,1
80626074,ambs2084,0.03333333333333333,53.0,3,1.0,3.0,90,0,0,8,1,0,0.5,0.0,0,1
35301265,14thman,0.02127659574468085,18.0,1,0.0,1.0,47,0,0,7,1,0,0.2857142857142857,0.0,0,0
48997988,KASHI_292,0.05555555555555555,62.0,1,1.0,1.0,18,0,0,9,1,1,0.3333333333333333,0.5555555555555556,1,1
80625623,ariadnaa00,0.04395604395604396,69.0,4,1.0,4.0,91,0,0,10,1,0,0.2,0.0,0,1
52556355,RenatalvsMatiasRecalt,0.2087912087912088,76.15789473684211,19,0.7368421052631579,1.1176470588235294,91,0,0,21,0,0,0.0,0.14285714285714285,0,1
80625623,ariadnaa00,0.04395604395604396,69.0,4,1.0,4.0,91,0,0,10,1,0,0.2,0.0,0,1
60955989,Nashee3413,0.035211267605633804,15.8,5,0.0,1.0,142,0,0,10,1,0,0.4,0.1,0,0
48997988,KASHI_292,0.05555555555555555,62.0,1,1.0,1.0,18,0,0,9,1,1,0.3333333333333333,0.5555555555555556,1,1
2802110,GFXMina,0.39285714285714285,5.818181818181818,22,0.0,3.142857142857143,56,0,0,7,0,0,0.0,0.5714285714285714,0,0
47249961,luvrr_11,0.030303030303030304,16.666666666666668,6,0.0,3.0,198,0,0,8,1,1,0.25,0.0,1,0
53777462,luki8838,0.06666666666666667,25.5,2,0.0,1.0,30,0,0,8,1,0,0.5,0.0,0,0
48472941,punketoo,0.0049504950495049506,19.0,1,0.0,1.0,202,0,0,8,0,0,0.0,0.0,0,0
48997988,KASHI_292,0.05555555555555555,62.0,1,1.0,1.0,18,0,0,9,1,1,0.3333333333333333,0.5555555555555556,1,1
31994924,Labandejamktt,0.017857142857142856,75.0,1,1.0,1.0,56,0,0,13,0,0,0.0,0.07692307692307693,0,1
5056231,Felipenadamas,0.024691358024691357,18.0,2,0.0,2.0,81,0,0,13,0,0,0.0,0.07692307692307693,0,0
18232556,0Tanlyy,0.013605442176870748,18.0,2,0.0,2.0,147,0,0,7,1,0,0.14285714285714285,0.14285714285714285,0,0
31977563,ggiuse,0.07142857142857142,26.0,1,0.0,1.0,14,0,0,6,0,0,0.0,0.0,0,0
33823423,gaby_zarpado,0.004545454545454545,7.0,1,0.0,1.0,220,0,0,12,0,1,0.0,0.0,1,0
40010956,apocalipsisconfort,0.08917197452229299,18.5,14,0.0,3.5,157,0,0,18,0,0,0.0,0.0,0,0
49858153,jereclein12,0.012658227848101266,18.0,1,0.0,1.0,79,0,0,11,1,0,0.18181818181818182,0.0,0,0
79567656,KANSASANYMORE,0.5,49.333333333333336,3,1.0,1.0,6,0,0,13,0,0,0.0,1.0,0,1
8944310,tarquibrian,0.0058823529411764705,44.0,1,0.0,1.0,170,0,0,11,0,0,0.0,0.0,0,0
33606914,br1ann7,0.005050505050505051,13.0,1,0.0,1.0,198,0,0,7,1,0,0.2857142857142857,0.0,0,0
9082,franco1010,0.017094017094017096,5.0,2,0.0,1.0,117,0,0,10,1,0,0.4,0.0,0,0
37140011,pepita_A12345,0.011904761904761904,18.0,1,0.0,1.0,84,0,0,13,1,1,0.38461538461538464,0.07692307692307693,1,0
42274835,daniel0023,0.012738853503184714,18.0,2,0.0,2.0,157,0,0,10,1,0,0.4,0.0,0,0
80625623,ariadnaa00,0.04395604395604396,69.0,4,1.0,4.0,91,0,0,10,1,0,0.2,0.0,0,1
8805481,FioriF,0.0213903743315508,14.25,4,0.0,1.0,187,0,0,6,0,0,0.0,0.3333333333333333,0,0
56114003,david9990a,0.2288135593220339,84.74074074074075,27,1.0,3.857142857142857,118,0,0,10,1,0,0.4,0.0,0,1
55577236,cristian23030,0.04,18.285714285714285,7,0.0,1.0,175,0,0,13,1,0,0.38461538461538464,0.0,0,0
31994924,Labandejamktt,0.017857142857142856,75.0,1,1.0,1.0,56,0,0,13,0,0,0.0,0.07692307692307693,0,1
49778487,hustler247,0.008130081300813009,27.0,1,0.0,1.0,123,0,0,10,1,0,0.3,0.0,0,0
80402146,pabliillo,0.00819672131147541,13.0,1,0.0,1.0,122,0,0,9,0,0,0.0,0.0,0,0
31289269,richardwolf28,0.00975609756097561,26.5,2,0.0,1.0,205,0,0,13,1,0,0.15384615384615385,0.0,0,0
32646038,Danii_YE,0.02403846153846154,18.0,5,0.0,5.0,208,0,0,8,0,1,0.0,0.375,1,0
10046257,sebasguti08,0.014925373134328358,96.0,1,1.0,1.0,67,0,0,11,1,0,0.18181818181818182,0.0,0,1
48997988,KASHI_292,0.05555555555555555,62.0,1,1.0,1.0,18,0,0,9,1,1,0.3333333333333333,0.5555555555555556,1,1
14571583,alevidallet,0.00819672131147541,61.0,1,1.0,1.0,122,0,0,11,0,0,0.0,0.0,0,1
80626074,ambs2084,0.03333333333333333,53.0,3,1.0,3.0,90,0,0,8,1,0,0.5,0.0,0,1
34235422,NIXLI74,0.009708737864077669,18.0,1,0.0,1.0,103,0,0,7,1,0,0.2857142857142857,0.7142857142857143,0,0
62200149,Jaegerrzzz,0.011695906432748537,42.5,2,0.0,1.0,171,0,0,10,0,0,0.0,0.1,0,0
57532566,alejoacho1,0.1559633027522936,27.794117647058822,34,0.0,5.666666666666667,218,0,0,10,1,0,0.1,0.0,0,0
53655531,ssoffiijara,0.1125,16.296296296296298,27,0.0,1.173913043478261,240,0,0,11,0,0,0.0,0.0,0,0
31241461,220ymw,0.02127659574468085,10.0,1,0.0,1.0,47,0,0,6,1,0,0.5,0.0,0,0
6437717,Francolb,0.0058823529411764705,10.0,1,0.0,1.0,170,0,0,8,0,0,0.0,0.125,0,0
31994924,Labandejamktt,0.017857142857142856,75.0,1,1.0,1.0,56,0,0,13,0,0,0.0,0.07692307692307693,0,1
39272644,Jesrik,0.004347826086956522,7.0,1,0.0,1.0,230,0,0,6,0,0,0.0,0.16666666666666666,0,0
1150235,tinchinho1,0.005319148936170213,18.0,1,0.0,1.0,188,0,0,10,1,0,0.1,0.0,0,0
56338145,sofiii11pp,0.5652173913043478,38.02564102564103,39,1.0,19.5,69,0,0,10,1,0,0.2,0.0,0,1
32173522,da4nzz,0.02857142857142857,18.0,2,0.0,2.0,70,0,0,6,1,0,0.16666666666666666,0.0,0,0
37974216,BrunoMachadoX,0.04964539007092199,24.0,7,0.0,7.0,141,0,0,13,0,0,0.0,0.23076923076923078,0,0
64919023,camigen,0.02912621359223301,20.833333333333332,6,0.0,1.5,206,0,0,7,0,0,0.0,0.0,0,0
56114003,david9990a,0.2288135593220339,84.74074074074075,27,1.0,3.857142857142857,118,0,0,10,1,0,0.4,0.0,0,1
31736692,FullguitaRodriguez,0.004347826086956522,59.0,1,0.0,1.0,230,0,0,18,0,0,0.0,0.1111111111111111,0,0
31994924,Labandejamktt,0.017857142857142856,75.0,1,1.0,1.0,56,0,0,13,0,0,0.0,0.07692307692307693,0,1
43251362,Alan_657,0.047244094488188976,21.833333333333332,6,0.0,2.0,127,0,0,8,1,1,0.375,0.125,1,0
56114003,david9990a,0.2288135593220339,84.74074074074075,27,1.0,3.857142857142857,118,0,0,10,1,0,0.4,0.0,0,1
32579086,Julietacoman,0.00847457627118644,18.0,1,0.0,1.0,118,0,0,12,0,0,0.0,0.08333333333333333,0,0
79884733,juanimanduca,0.0045871559633027525,9.0,1,0.0,1.0,218,0,0,12,0,0,0.0,0.0,0,0
26289213,GABAPO,0.012345679012345678,18.0,1,0.0,1.0,81,0,0,6,0,0,0.0,1.0,0,0
63534649,Lautaro_RBL,0.11538461538461539,62.666666666666664,15,1.0,7.5,130,0,0,11,0,1,0.0,0.36363636363636365,1,1
78654702,sanrro,0.047619047619047616,19.75,4,0.0,2.0,84,0,0,6,0,0,0.0,0.0,0,0
721680,nessnoob,0.018018018018018018,18.5,2,0.0,1.0,111,0,0,8,0,0,0.0,0.0,0,0
3992502,m4teo66,0.014084507042253521,6.0,1,0.0,1.0,71,0,0,7,1,0,0.42857142857142855,0.0,0,0
1385280,erick982011,0.012578616352201259,20.5,2,0.0,1.0,159,0,0,11,1,0,0.5454545454545454,0.0,0,0
79567656,KANSASANYMORE,0.5,49.333333333333336,3,1.0,1.0,6,0,0,13,0,0,0.0,1.0,0,1
32730364,VaronL_A,0.040229885057471264,21.285714285714285,7,0.0,1.75,174,0,0,8,0,1,0.0,0.375,1,0
81728471,ddu10,0.057692307692307696,61.166666666666664,12,0.9166666666666666,2.0,208,0,0,5,1,0,0.4,0.0,0,1
31780053,nazzza21,0.012195121951219513,45.0,1,0.0,1.0,82,0,0,8,1,0,0.25,0.0,0,0
79564139,Fabiii_vittt,0.05263157894736842,18.0,1,0.0,1.0,19,0,0,12,0,1,0.0,0.08333333333333333,1,0
35077217,maxe_xd,0.08333333333333333,26.0,1,0.0,1.0,12,0,0,7,0,1,0.0,0.0,1,0
14571583,alevidallet,0.00819672131147541,61.0,1,1.0,1.0,122,0,0,11,0,0,0.0,0.0,0,1
81728471,ddu10,0.057692307692307696,61.166666666666664,12,0.9166666666666666,2.0,208,0,0,5,1,0,0.4,0.0,0,1
33327634,AlanCAI07,0.03125,10.0,1,0.0,1.0,32,0,0,9,1,0,0.2222222222222222,0.4444444444444444,0,0
6407929,Catador_De_Pan,0.6666666666666666,4.6,20,0.0,3.3333333333333335,30,0,0,14,0,1,0.0,0.21428571428571427,2,0
4978889,tkrz2002,0.14285714285714285,20.6,5,0.0,1.6666666666666667,35,0,0,8,1,0,0.5,0.0,0,0
14571583,alevidallet,0.00819672131147541,61.0,1,1.0,1.0,122,0,0,11,0,0,0.0,0.0,0,1
81576299,bardera_67,0.2275449101796407,44.63157894736842,38,0.9736842105263158,2.7142857142857144,167,0,0,10,1,1,0.2,0.0,1,1
79567656,KANSASANYMORE,0.5,49.333333333333336,3,1.0,1.0,6,0,0,13,0,0,0.0,1.0,0,1
14571583,alevidallet,0.00819672131147541,61.0,1,1.0,1.0,122,0,0,11,0,0,0.0,0.0,0,1
10046257,sebasguti08,0.014925373134328358,96.0,1,1.0,1.0,67,0,0,11,1,0,0.18181818181818182,0.0,0,1
54657442,PabloCostaa,0.37,42.83783783783784,37,0.7027027027027027,6.166666666666667,100,0,0,11,0,0,0.0,0.18181818181818182,0,1
33642694,zacobur_7,0.007462686567164179,18.0,1,0.0,1.0,134,0,0,9,1,1,0.1111111111111111,0.0,1,0
56114003,david9990a,0.2288135593220339,84.74074074074075,27,1.0,3.857142857142857,118,0,0,10,1,0,0.4,0.0,0,1
5472735,WakandaXecer,0.014925373134328358,25.0,1,0.0,1.0,67,0,0,12,0,0,0.0,0.16666666666666666,0,0
79904115,joal_16,0.17391304347826086,33.0,4,0.0,2.0,23,0,0,7,1,1,0.2857142857142857,0.0,1,0
71295363,JhonVal03,0.005291005291005291,3.0,1,0.0,1.0,189,0,0,9,1,0,0.2222222222222222,0.2222222222222222,0,0
80626074,ambs2084,0.03333333333333333,53.0,3,1.0,3.0,90,0,0,8,1,0,0.5,0.0,0,1
4459652,Marcelineam,0.011049723756906077,26.0,2,0.0,2.0,181,0,0,11,0,0,0.0,0.09090909090909091,0,0
56490537,rodriicarpp,0.053811659192825115,35.25,12,0.0,1.7142857142857142,223,0,0,11,0,0,0.0,0.0,0,0
31890160,CamiGuya,0.0045871559633027525,25.0,1,0.0,1.0,218,0,0,8,0,0,0.0,0.25,0,0
54700031,Nelorange,0.008695652173913044,25.0,1,0.0,1.0,115,0,0,9,0,0,0.0,0.1111111111111111,0,0
36395240,ALEXANDERMISAEL,0.04411764705882353,16.0,3,0.0,1.0,68,0,0,15,0,0,0.0,1.0,0,0
67758787,Friu4,0.4375,19.428571428571427,14,0.0,3.5,32,0,0,5,1,0,0.2,0.2,0,0
34492007,HUACHIPATO_ACERO,0.005,46.0,1,0.0,1.0,200,0,0,16,0,1,0.0,0.9375,1,0
39905882,joelcerisola,0.009569377990430622,196.0,2,0.0,1.0,209,0,0,12,0,0,0.0,0.0,0,0
79548796,dragonmaster98,0.031007751937984496,129.75,4,0.75,2.0,129,0,0,14,1,0,0.14285714285714285,0.0,0,1
31994924,Labandejamktt,0.017857142857142856,75.0,1,1.0,1.0,56,0,0,13,0,0,0.0,0.07692307692307693,0,1
79548796,dragonmaster98,0.031007751937984496,129.75,4,0.75,2.0,129,0,0,14,1,0,0.14285714285714285,0.0,0,1
83609972,juanferquintero91218davo,0.009433962264150943,4.0,2,0.0,1.0,212,0,0,24,1,0,0.20833333333333334,0.0,0,0
56574316,Carlos_Cabrera4,0.0196078431372549,18.0,2,0.0,2.0,102,0,0,15,1,1,0.06666666666666667,0.13333333333333333,1,0
6475769,Ramazaky,0.1,20.0,1,0.0,1.0,10,0,0,8,0,0,0.0,0.125,0,0
71750676,Y4SHIR00,0.02197802197802198,26.0,2,0.0,1.0,91,0,0,8,1,0,0.375,0.625,0,0
33681558,m_andrel23,0.034482758620689655,14.6,5,0.0,1.0,145,0,0,10,1,1,0.2,0.0,1,0
48997988,KASHI_292,0.05555555555555555,62.0,1,1.0,1.0,18,0,0,9,1,1,0.3333333333333333,0.5555555555555556,1,1
55552401,elraamii,0.00819672131147541,18.0,1,0.0,1.0,122,0,0,8,0,0,0.0,0.0,0,0
31994924,Labandejamktt,0.017857142857142856,75.0,1,1.0,1.0,56,0,0,13,0,0,0.0,0.07692307692307693,0,1
79567656,KANSASANYMORE,0.5,49.333333333333336,3,1.0,1.0,6,0,0,13,0,0,0.0,1.0,0,1
43430976,YashaXVdeer,0.023255813953488372,18.0,1,0.0,1.0,43,0,0,11,0,0,0.0,0.2727272727272727,0,0
12864414,Francarrizo07,0.07894736842105263,42.166666666666664,6,0.0,2.0,76,0,0,13,1,0,0.15384615384615385,0.07692307692307693,0,0
79567656,KANSASANYMORE,0.5,49.333333333333336,3,1.0,1.0,6,0,0,13,0,0,0.0,1.0,0,1
63441672,maydan12E,0.004329004329004329,18.0,1,0.0,1.0,231,0,0,9,1,0,0.2222222222222222,0.1111111111111111,0,0
10948936,Juanmaan,0.03571428571428571,24.0,1,0.0,1.0,28,0,0,8,0,0,0.0,0.125,0,0
81728471,ddu10,0.057692307692307696,61.166666666666664,12,0.9166666666666666,2.0,208,0,0,5,1,0,0.4,0.0,0,1
